rep,guard,recall,fpr
1215,v3,1.0,0.0
1216,v2,0.8512018313620755,0.0
1216,v3,1.0,0.0
1217,v2,0.8544474393530997,0.0
1217,v3,1.0,0.0
1218,v2,0.8564705882352941,0.0
1218,v3,1.0,0.0
1219,v2,0.8579789309403043,0.0
1219,v3,1.0,0.0
1220,v2,0.8514578408195429,0.0
1220,v3,1.0,0.0
1221,v2,0.8542478565861262,0.0
1221,v3,1.0,0.0
1222,v2,0.8500784929356358,0.0
1222,v3,1.0,0.0
1223,v2,0.852498017446471,0.0
1223,v3,1.0,0.0
1224,v2,0.8575887631681623,0.0
1224,v3,1.0,0.0
1225,v2,0.8547442405310426,0.0
1225,v3,1.0,0.0
1226,v2,0.8603550295857988,0.0
1226,v3,1.0,0.0
1227,v2,0.8510721247563353,0.0
1227,v3,1.0,0.0
1228,v2,0.8525741029641186,0.0
1228,v3,1.0,0.0
1229,v2,0.8499805674310144,0.0
1229,v3,1.0,0.0
1230,v2,0.8550837553564472,0.0
1230,v3,1.0,0.0
1231,v2,0.8549346016646849,0.0
1231,v3,1.0,0.0
1232,v2,0.8526192337763878,0.0
1232,v3,1.0,0.0
1233,v2,0.8504970178926441,0.0
1233,v3,1.0,0.0
1234,v2,0.8581422464049747,0.0
1234,v3,1.0,0.0
1235,v2,0.8492248062015504,0.0
1235,v3,1.0,0.0
1236,v2,0.8514196810579541,0.0
1236,v3,1.0,0.0
1237,v2,0.8499025341130604,0.0
1237,v3,1.0,0.0
1238,v2,0.8510721247563353,0.0
1238,v3,1.0,0.0
1239,v2,0.852126414358174,0.0
1239,v3,1.0,0.0
1240,v2,0.8533805031446541,0.0
1240,v3,1.0,0.0
1241,v2,0.8508977361436377,0.0
1241,v3,1.0,0.0
1242,v2,0.8526560682435053,0.0
1242,v3,1.0,0.0
1243,v2,0.8550893550893551,0.0
1243,v3,1.0,0.0
1244,v2,0.8581449727201871,0.0
1244,v3,1.0,0.0
1245,v2,0.8534684333593141,0.0
1245,v3,1.0,0.0
1246,v2,0.8574234092694423,0.0
1246,v3,1.0,0.0
1247,v2,0.8506645817044566,0.0
1247,v3,1.0,0.0
1248,v2,0.8498817966903073,0.0
1248,v3,1.0,0.0
1249,v2,0.853431562621171,0.0
1249,v3,1.0,0.0
1250,v2,0.8492935635792779,0.0
1250,v3,1.0,0.0
1251,v2,0.8549707602339182,0.0
1251,v3,1.0,0.0
1252,v2,0.8538670812281384,0.0
1252,v3,1.0,0.0
1253,v2,0.8525437201907791,0.0
1253,v3,1.0,0.0
1254,v2,0.8473663975394079,0.0
1254,v3,1.0,0.0
1255,v2,0.8625834314880251,0.0
1255,v3,1.0,0.0
1256,v2,0.8611662038873463,0.0
1256,v3,1.0,0.0
1257,v2,0.8558030480656507,0.0
1257,v3,1.0,0.0
1258,v2,0.8501161890007746,0.0
1258,v3,1.0,0.0
1259,v2,0.8540772532188842,0.0
1259,v3,1.0,0.0
1260,v2,0.8547310561444837,0.0
1260,v3,1.0,0.0
1261,v2,0.8591439688715953,0.0
1261,v3,1.0,0.0
1262,v2,0.8501373087485289,0.0
1262,v3,1.0,0.0
1263,v2,0.8613167121153097,0.0
1263,v3,1.0,0.0
1264,v2,0.8563106796116505,0.0
1264,v3,1.0,0.0
1265,v2,0.8534883720930233,0.0
1265,v3,1.0,0.0
1266,v2,0.8474314407106991,0.0
1266,v3,1.0,0.0
1267,v2,0.8587636932707355,0.0
1267,v3,1.0,0.0
1268,v2,0.850294695481336,0.0
1268,v3,1.0,0.0
1269,v2,0.8535548686244204,0.0
1269,v3,1.0,0.0
1270,v2,0.8557466770914777,0.0
1270,v3,1.0,0.0
1271,v2,0.8511974872398901,0.0
1271,v3,1.0,0.0
1272,v2,0.856206630686199,0.0
1272,v3,1.0,0.0
1273,v2,0.8495575221238938,0.0
1273,v3,1.0,0.0
1274,v2,0.8601260835303388,0.0
1274,v3,1.0,0.0
1275,v2,0.8573637417858523,0.0
1275,v3,1.0,0.0
1276,v2,0.8490566037735849,0.0
1276,v3,1.0,0.0
1277,v2,0.8565830721003135,0.0
1277,v3,1.0,0.0
1278,v2,0.8532863849765259,0.0
1278,v3,1.0,0.0
1279,v2,0.8480278422273781,0.0
1279,v3,1.0,0.0
1280,v2,0.8528493364558938,0.0
1280,v3,1.0,0.0
1281,v2,0.8549202644885259,0.0
1281,v3,1.0,0.0
1282,v2,0.8491727587533667,0.0
1282,v3,1.0,0.0
1283,v2,0.8518805738658395,0.0
1283,v3,1.0,0.0
1284,v2,0.8535630383711824,0.0
1284,v3,1.0,0.0
1285,v2,0.8593200468933178,0.0
1285,v3,1.0,0.0
1286,v2,0.8491816056118472,0.0
1286,v3,1.0,0.0
1287,v2,0.8507462686567164,0.0
1287,v3,1.0,0.0
1288,v2,0.8490050721810378,0.0
1288,v3,1.0,0.0
1289,v2,0.8538581449727202,0.0
1289,v3,1.0,0.0
1290,v2,0.860655737704918,0.0
1290,v3,1.0,0.0
1291,v2,0.8591885441527446,0.0
1291,v3,1.0,0.0
1292,v2,0.8545948041876696,0.0
1292,v3,1.0,0.0
1293,v2,0.8549382716049383,0.0
1293,v3,1.0,0.0
1294,v2,0.850415512465374,0.0
1294,v3,1.0,0.0
1295,v2,0.8503110419906688,0.0
1295,v3,1.0,0.0
1296,v2,0.85626204238921,0.0
1296,v3,1.0,0.0
1297,v2,0.8505968425105891,0.0
1297,v3,1.0,0.0
1298,v2,0.8547815820543093,0.0
1298,v3,1.0,0.0
1299,v2,0.8559256390395042,0.0
1299,v3,1.0,0.0
1300,v2,0.8529526789206101,0.0
1300,v3,1.0,0.0
1301,v2,0.8531139835487661,0.0
1301,v3,1.0,0.0
1302,v2,0.8543461237274863,0.0
1302,v3,1.0,0.0
1303,v2,0.8557993730407524,0.0
1303,v3,1.0,0.0
1304,v2,0.852689010132502,0.0
1304,v3,1.0,0.0
1305,v2,0.8528389339513326,0.0
1305,v3,1.0,0.0
1306,v2,0.8508566978193146,0.0
1306,v3,1.0,0.0
1307,v2,0.8511646269245954,0.0
1307,v3,1.0,0.0
1308,v2,0.8541748333986672,0.0
1308,v3,1.0,0.0
1309,v2,0.85078125,0.0
1309,v3,1.0,0.0
1310,v2,0.8561348490787927,0.0
1310,v3,1.0,0.0
1311,v2,0.8548761609907121,0.0
1311,v3,1.0,0.0
1312,v2,0.8541103820918564,0.0
1312,v3,1.0,0.0
1313,v2,0.8548324990373508,0.0
1313,v3,1.0,0.0
1314,v2,0.8535911602209945,0.0
1314,v3,1.0,0.0
1315,v2,0.8574775478328778,0.0
1315,v3,1.0,0.0
1316,v2,0.8464551508029768,0.0
1316,v3,1.0,0.0
1317,v2,0.8512558869701727,0.0
1317,v3,1.0,0.0
1318,v2,0.8498253783469151,0.0
1318,v3,1.0,0.0
1319,v2,0.8516965306900496,0.0
1319,v3,1.0,0.0
1320,v2,0.8552991787250684,0.0
1320,v3,1.0,0.0
1321,v2,0.8486842105263158,0.0
1321,v3,1.0,0.0
1322,v2,0.8556296586896822,0.0
1322,v3,1.0,0.0
1323,v2,0.8537441497659907,0.0
1323,v3,1.0,0.0
1324,v2,0.8562548562548562,0.0
1324,v3,1.0,0.0
1325,v2,0.8534583821805393,0.0
1325,v3,1.0,0.0
1326,v2,0.85134607881389,0.0
1326,v3,1.0,0.0
1327,v2,0.8560928433268858,0.0
1327,v3,1.0,0.0
1328,v2,0.8538283062645011,0.0
1328,v3,1.0,0.0
1329,v2,0.8570309439874657,0.0
1329,v3,1.0,0.0
1330,v2,0.859984399375975,0.0
1330,v3,1.0,0.0
1331,v2,0.8525943396226415,0.0
1331,v3,1.0,0.0
1332,v2,0.8562401263823065,0.0
1332,v3,1.0,0.0
1333,v2,0.8534956794972506,0.0
1333,v3,1.0,0.0
1334,v2,0.8525943396226415,0.0
1334,v3,1.0,0.0
1335,v2,0.8485202492211839,0.0
1335,v3,1.0,0.0
1336,v2,0.8564221963523477,0.0
1336,v3,1.0,0.0
1337,v2,0.8575899843505478,0.0
1337,v3,1.0,0.0
1338,v2,0.8512299882858259,0.0
1338,v3,1.0,0.0
1339,v2,0.8448678071539658,0.0
1339,v3,1.0,0.0
1340,v2,0.8606750392464678,0.0
1340,v3,1.0,0.0
1341,v2,0.8512880562060889,0.0
1341,v3,1.0,0.0
1342,v2,0.8520526723470179,0.0
1342,v3,1.0,0.0
1343,v2,0.856414280109847,0.0
1343,v3,1.0,0.0
1344,v2,0.8556902620258114,0.0
1344,v3,1.0,0.0
1345,v2,0.8467181467181467,0.0
1345,v3,1.0,0.0
1346,v2,0.848378272762798,0.0
1346,v3,1.0,0.0
1347,v2,0.8508222396241191,0.0
1347,v3,1.0,0.0
1348,v2,0.8546875,0.0
1348,v3,1.0,0.0
1349,v2,0.8546375681995323,0.0
1349,v3,1.0,0.0
1350,v2,0.855686274509804,0.0
1350,v3,1.0,0.0
1351,v2,0.8515748031496063,0.0
1351,v3,1.0,0.0
1352,v2,0.8556379243074522,0.0
1352,v3,1.0,0.0
1353,v2,0.8616106333072713,0.0
1353,v3,1.0,0.0
1354,v2,0.8493203883495145,0.0
1354,v3,1.0,0.0
1355,v2,0.8578180385978732,0.0
1355,v3,1.0,0.0
1356,v2,0.858041683051514,0.0
1356,v3,1.0,0.0
1357,v2,0.8576429404900817,0.0
1357,v3,1.0,0.0
1358,v2,0.8524072612470402,0.0
1358,v3,1.0,0.0
1359,v2,0.8516653756777691,0.0
1359,v3,1.0,0.0
1360,v2,0.8569735282497036,0.0
1360,v3,1.0,0.0
1361,v2,0.853963295587661,0.0
1361,v3,1.0,0.0
1362,v2,0.8556254917387883,0.0
1362,v3,1.0,0.0
1363,v2,0.8534010946051602,0.0
1363,v3,1.0,0.0
1364,v2,0.8471090415211486,0.0
1364,v3,1.0,0.0
1365,v2,0.851808176100629,0.0
1365,v3,1.0,0.0
1366,v2,0.8650019508388607,0.0
1366,v3,1.0,0.0
1367,v2,0.856078431372549,0.0
1367,v3,1.0,0.0
1368,v2,0.8544031311154598,0.0
1368,v3,1.0,0.0
1369,v2,0.8571428571428571,0.0
1369,v3,1.0,0.0
1370,v2,0.8597249508840864,0.0
1370,v3,1.0,0.0
1371,v2,0.856420233463035,0.0
1371,v3,1.0,0.0
1372,v2,0.8565830721003135,0.0
1372,v3,1.0,0.0
1373,v2,0.8527679623085983,0.0
1373,v3,1.0,0.0
1374,v2,0.8542478565861262,0.0
1374,v3,1.0,0.0
1375,v2,0.8591494342567304,0.0
1375,v3,1.0,0.0
1376,v2,0.8517934568387859,0.0
1376,v3,1.0,0.0
1377,v2,0.8513618677042801,0.0
1377,v3,1.0,0.0
1378,v2,0.8576526566217287,0.0
1378,v3,1.0,0.0
1379,v2,0.852689010132502,0.0
1379,v3,1.0,0.0
1380,v2,0.8563038371182459,0.0
1380,v3,1.0,0.0
1381,v2,0.8514619883040936,0.0
1381,v3,1.0,0.0
1382,v2,0.8542159180457053,0.0
1382,v3,1.0,0.0
1383,v2,0.8541748333986672,0.0
1383,v3,1.0,0.0
1384,v2,0.8485444531864673,0.0
1384,v3,1.0,0.0
1385,v2,0.8516355140186916,0.0
1385,v3,1.0,0.0
1386,v2,0.8524332810047096,0.0
1386,v3,1.0,0.0
1387,v2,0.8563600782778865,0.0
1387,v3,1.0,0.0
1388,v2,0.856974921630094,0.0
1388,v3,1.0,0.0
1389,v2,0.8495746326372776,0.0
1389,v3,1.0,0.0
1390,v2,0.8553557466770915,0.0
1390,v3,1.0,0.0
1391,v2,0.8553846153846154,0.0
1391,v3,1.0,0.0
1392,v2,0.8541259288228392,0.0
1392,v3,1.0,0.0
1393,v2,0.8620554904259476,0.0
1393,v3,1.0,0.0
1394,v2,0.8588007736943907,0.0
1394,v3,1.0,0.0
1395,v2,0.8489603766182817,0.0
1395,v3,1.0,0.0
1396,v2,0.8534956794972506,0.0
1396,v3,1.0,0.0
1397,v2,0.8501170960187353,0.0
1397,v3,1.0,0.0
1398,v2,0.8512204571871368,0.0
1398,v3,1.0,0.0
1399,v2,0.8520686963309914,0.0
1399,v3,1.0,0.0
1400,v2,0.8495164410058027,0.0
1400,v3,1.0,0.0
1401,v2,0.8591604550804237,0.0
1401,v3,1.0,0.0
1402,v2,0.8558451816745656,0.0
1402,v3,1.0,0.0
1403,v2,0.8529526789206101,0.0
1403,v3,1.0,0.0
1404,v2,0.8511627906976744,0.0
1404,v3,1.0,0.0
1405,v2,0.8527820710973725,0.0
1405,v3,1.0,0.0
1406,v2,0.8571993670886076,0.0
1406,v3,1.0,0.0
1407,v2,0.8498427672955975,0.0
1407,v3,1.0,0.0
1408,v2,0.8534883720930233,0.0
1408,v3,1.0,0.0
1409,v2,0.8537254901960785,0.0
1409,v3,1.0,0.0
1410,v2,0.8537549407114624,0.0
1410,v3,1.0,0.0
1411,v2,0.8534684333593141,0.0
1411,v3,1.0,0.0
1412,v2,0.8571428571428571,0.0
1412,v3,1.0,0.0
1413,v2,0.8494539781591264,0.0
1413,v3,1.0,0.0
1414,v2,0.855078125,0.0
1414,v3,1.0,0.0
1415,v2,0.8545524691358025,0.0
1415,v3,1.0,0.0
1416,v2,0.8530438154323381,0.0
1416,v3,1.0,0.0
1417,v2,0.8493577267419229,0.0
1417,v3,1.0,0.0
1418,v2,0.85546875,0.0
1418,v3,1.0,0.0
1419,v2,0.8537899191996922,0.0
1419,v3,1.0,0.0
1420,v2,0.8504273504273504,0.0
1420,v3,1.0,0.0
1421,v2,0.8505791505791506,0.0
1421,v3,1.0,0.0
1422,v2,0.853364449630494,0.0
1422,v3,1.0,0.0
1423,v2,0.8504892367906066,0.0
1423,v3,1.0,0.0
1424,v2,0.8535714285714285,0.0
1424,v3,1.0,0.0
1425,v2,0.8551004636785162,0.0
1425,v3,1.0,0.0
1426,v2,0.8530214424951267,0.0
1426,v3,1.0,0.0
1427,v2,0.8490347490347491,0.0
1427,v3,1.0,0.0
1428,v2,0.856137607505864,0.0
1428,v3,1.0,0.0
1429,v2,0.8586530931871574,0.0
1429,v3,1.0,0.0
1430,v2,0.8558103381267004,0.0
1430,v3,1.0,0.0
1431,v2,0.8565768621236133,0.0
1431,v3,1.0,0.0
1432,v2,0.8578143360752056,0.0
1432,v3,1.0,0.0
1433,v2,0.8591269841269841,0.0
1433,v3,1.0,0.0
1434,v2,0.8495201535508637,0.0
1434,v3,1.0,0.0
1435,v2,0.852101506740682,0.0
1435,v3,1.0,0.0
1436,v2,0.8535630383711824,0.0
1436,v3,1.0,0.0
1437,v2,0.853125,0.0
1437,v3,1.0,0.0
1438,v2,0.8534214618973561,0.0
1438,v3,1.0,0.0
1439,v2,0.8475705329153606,0.0
1439,v3,1.0,0.0
1440,v2,0.8606945540647198,0.0
1440,v3,1.0,0.0
1441,v2,0.8536106750392465,0.0
1441,v3,1.0,0.0
1442,v2,0.8469106650924833,0.0
1442,v3,1.0,0.0
1443,v2,0.858203125,0.0
1443,v3,1.0,0.0
1444,v2,0.8548513302034428,0.0
1444,v3,1.0,0.0
1445,v2,0.8521840873634945,0.0
1445,v3,1.0,0.0
1446,v2,0.8579277864992151,0.0
1446,v3,1.0,0.0
1447,v2,0.8487199379363848,0.0
1447,v3,1.0,0.0
1448,v2,0.8558246828143022,0.0
1448,v3,1.0,0.0
1449,v2,0.8522012578616353,0.0
1449,v3,1.0,0.0
1450,v2,0.8565876408861252,0.0
1450,v3,1.0,0.0
1451,v2,0.8568642745709828,0.0
1451,v3,1.0,0.0
1452,v2,0.8558415841584158,0.0
1452,v3,1.0,0.0
1453,v2,0.8598528842431281,0.0
1453,v3,1.0,0.0
1454,v2,0.8551456310679612,0.0
1454,v3,1.0,0.0
1455,v2,0.8540288049824835,0.0
1455,v3,1.0,0.0
1456,v2,0.85748124753257,0.0
1456,v3,1.0,0.0
1457,v2,0.8526398739164697,0.0
1457,v3,1.0,0.0
1458,v2,0.8520849724626278,0.0
1458,v3,1.0,0.0
1459,v2,0.8526560682435053,0.0
1459,v3,1.0,0.0
1460,v2,0.8541259288228392,0.0
1460,v3,1.0,0.0
1461,v2,0.8546099290780141,0.0
1461,v3,1.0,0.0
1462,v2,0.855984555984556,0.0
1462,v3,1.0,0.0
1463,v2,0.8506468051744414,0.0
1463,v3,1.0,0.0
1464,v2,0.8484615384615385,0.0
1464,v3,1.0,0.0
1465,v2,0.8600855033035367,0.0
1465,v3,1.0,0.0
1466,v2,0.8531117124081948,0.0
1466,v3,1.0,0.0
1467,v2,0.8527251642829532,0.0
1467,v3,1.0,0.0
1468,v2,0.8547310561444837,0.0
1468,v3,1.0,0.0
1469,v2,0.8522593320235756,0.0
1469,v3,1.0,0.0
1470,v2,0.8530326594090202,0.0
1470,v3,1.0,0.0
1471,v2,0.8547074777218132,0.0
1471,v3,1.0,0.0
1472,v2,0.8528138528138528,0.0
1472,v3,1.0,0.0
1473,v2,0.8573099415204678,0.0
1473,v3,1.0,0.0
1474,v2,0.8484375,0.0
1474,v3,1.0,0.0
1475,v2,0.8493203883495145,0.0
1475,v3,1.0,0.0
1476,v2,0.8465134398130113,0.0
1476,v3,1.0,0.0
1477,v2,0.8484848484848485,0.0
1477,v3,1.0,0.0
1478,v2,0.8514308114464916,0.0
1478,v3,1.0,0.0
1479,v2,0.8517656189367482,0.0
1479,v3,1.0,0.0
1480,v2,0.8559020923805764,0.0
1480,v3,1.0,0.0
1481,v2,0.8550610476565577,0.0
1481,v3,1.0,0.0
1482,v2,0.8536681051392703,0.0
1482,v3,1.0,0.0
1483,v2,0.8496884735202492,0.0
1483,v3,1.0,0.0
1484,v2,0.8552529182879377,0.0
1484,v3,1.0,0.0
1485,v2,0.8573667711598746,0.0
1485,v3,1.0,0.0
1486,v2,0.8494917904612979,0.0
1486,v3,1.0,0.0
1487,v2,0.856078431372549,0.0
1487,v3,1.0,0.0
1488,v2,0.8517794290183809,0.0
1488,v3,1.0,0.0
1489,v2,0.8520825223822499,0.0
1489,v3,1.0,0.0
1490,v2,0.8510388083104665,0.0
1490,v3,1.0,0.0
1491,v2,0.8578720062819003,0.0
1491,v3,1.0,0.0
1492,v2,0.8578621223857474,0.0
1492,v3,1.0,0.0
1493,v2,0.8507638072855465,0.0
1493,v3,1.0,0.0
1494,v2,0.8541586073500967,0.0
1494,v3,1.0,0.0
1495,v2,0.8547244094488189,0.0
1495,v3,1.0,0.0
1496,v2,0.8523305914610263,0.0
1496,v3,1.0,0.0
1497,v2,0.8513198757763976,0.0
1497,v3,1.0,0.0
1498,v2,0.8443747549980399,0.0
1498,v3,1.0,0.0
1499,v2,0.8537828302626421,0.0
1499,v3,1.0,0.0
1500,v2,0.8553654743390358,0.0
1500,v3,1.0,0.0
1501,v2,0.8576429404900817,0.0
1501,v3,1.0,0.0
1502,v2,0.8619883040935673,0.0
1502,v3,1.0,0.0
1503,v2,0.851736246586032,0.0
1503,v3,1.0,0.0
1504,v2,0.8515748031496063,0.0
1504,v3,1.0,0.0
1505,v2,0.8504490433424443,0.0
1505,v3,1.0,0.0
1506,v2,0.8457979953739398,0.0
1506,v3,1.0,0.0
1507,v2,0.8543276661514683,0.0
1507,v3,1.0,0.0
1508,v2,0.8512780790085205,0.0
1508,v3,1.0,0.0
1509,v2,0.8558103381267004,0.0
1509,v3,1.0,0.0
1510,v2,0.8555339805825243,0.0
1510,v3,1.0,0.0
1511,v2,0.8514700267277587,0.0
1511,v3,1.0,0.0
1512,v2,0.8587636932707355,0.0
1512,v3,1.0,0.0
1513,v2,0.8525665766113469,0.0
1513,v3,1.0,0.0
1514,v2,0.8528138528138528,0.0
1514,v3,1.0,0.0
1515,v2,0.858203125,0.0
1515,v3,1.0,0.0
1516,v2,0.8548323471400394,0.0
1516,v3,1.0,0.0
1517,v2,0.8499418379216751,0.0
1517,v3,1.0,0.0
1518,v2,0.8489010989010989,0.0
1518,v3,1.0,0.0
1519,v2,0.850873786407767,0.0
1519,v3,1.0,0.0
1520,v2,0.8548009367681498,0.0
1520,v3,1.0,0.0
1521,v2,0.8533437622213531,0.0
1521,v3,1.0,0.0
1522,v2,0.8538670812281384,0.0
1522,v3,1.0,0.0
1523,v2,0.8532357473035439,0.0
1523,v3,1.0,0.0
1524,v2,0.8499025341130604,0.0
1524,v3,1.0,0.0
1525,v2,0.8506417736289381,0.0
1525,v3,1.0,0.0
1526,v2,0.8548450372695174,0.0
1526,v3,1.0,0.0
1527,v2,0.858712715855573,0.0
1527,v3,1.0,0.0
1528,v2,0.8483908491663436,0.0
1528,v3,1.0,0.0
1529,v2,0.8583525789068515,0.0
1529,v3,1.0,0.0
1530,v2,0.8525291828793774,0.0
1530,v3,1.0,0.0
1531,v2,0.8547507788161994,0.0
1531,v3,1.0,0.0
1532,v2,0.8531791907514451,0.0
1532,v3,1.0,0.0
1533,v2,0.8513142408787759,0.0
1533,v3,1.0,0.0
1534,v2,0.8475039001560063,0.0
1534,v3,1.0,0.0
1535,v2,0.8557389937106918,0.0
1535,v3,1.0,0.0
1536,v2,0.8544891640866873,0.0
1536,v3,1.0,0.0
1537,v2,0.8551965745426235,0.0
1537,v3,1.0,0.0
1538,v2,0.851063829787234,0.0
1538,v3,1.0,0.0
1539,v2,0.8574775478328778,0.0
1539,v3,1.0,0.0
1540,v2,0.8530676045330207,0.0
1540,v3,1.0,0.0
1541,v2,0.8545526212061489,0.0
1541,v3,1.0,0.0
1542,v2,0.8536299765807962,0.0
1542,v3,1.0,0.0
1543,v2,0.8483393357342938,0.0
1543,v3,1.0,0.0
1544,v2,0.8518662519440124,0.0
1544,v3,1.0,0.0
1545,v2,0.8560371517027864,0.0
1545,v3,1.0,0.0
1546,v2,0.8547637490317583,0.0
1546,v3,1.0,0.0
1547,v2,0.8517801857585139,0.0
1547,v3,1.0,0.0
1548,v2,0.8570875290472502,0.0
1548,v3,1.0,0.0
1549,v2,0.8487361769352291,0.0
1549,v3,1.0,0.0
1550,v2,0.853384912959381,0.0
1550,v3,1.0,0.0
1551,v2,0.8607644305772231,0.0
1551,v3,1.0,0.0
1552,v2,0.8583758336602589,0.0
1552,v3,1.0,0.0
1553,v2,0.8552477565353102,0.0
1553,v3,1.0,0.0
1554,v2,0.8507985975847293,0.0
1554,v3,1.0,0.0
1555,v2,0.8571428571428571,0.0
1555,v3,1.0,0.0
1556,v2,0.8503110419906688,0.0
1556,v3,1.0,0.0
1557,v2,0.8488053270661966,0.0
1557,v3,1.0,0.0
1558,v2,0.8501540832049307,0.0
1558,v3,1.0,0.0
1559,v2,0.8491446345256609,0.0
1559,v3,1.0,0.0
1560,v2,0.8546099290780141,0.0
1560,v3,1.0,0.0
1561,v2,0.8554263565891473,0.0
1561,v3,1.0,0.0
1562,v2,0.8452012383900929,0.0
1562,v3,1.0,0.0
1563,v2,0.8552215189873418,0.0
1563,v3,1.0,0.0
1564,v2,0.8524970963995354,0.0
1564,v3,1.0,0.0
1565,v2,0.8605108055009824,0.0
1565,v3,1.0,0.0
1566,v2,0.8566978193146417,0.0
1566,v3,1.0,0.0
1567,v2,0.8524911730090231,0.0
1567,v3,1.0,0.0
1568,v2,0.8495334370139969,0.0
1568,v3,1.0,0.0
1569,v2,0.8543123543123543,0.0
1569,v3,1.0,0.0
1570,v2,0.8531931464174455,0.0
1570,v3,1.0,0.0
1571,v2,0.8547400611620795,0.0
1571,v3,1.0,0.0
1572,v2,0.8503721112416764,0.0
1572,v3,1.0,0.0
1573,v2,0.8599450765005885,0.0
1573,v3,1.0,0.0
1574,v2,0.8553289726818007,0.0
1574,v3,1.0,0.0
1575,v2,0.8547310561444837,0.0
1575,v3,1.0,0.0
1576,v2,0.8527799530148786,0.0
1576,v3,1.0,0.0
1577,v2,0.85864896524795,0.0
1577,v3,1.0,0.0
1578,v2,0.8558030480656507,0.0
1578,v3,1.0,0.0
1579,v2,0.8555900621118012,0.0
1579,v3,1.0,0.0
1580,v2,0.8521876231769807,0.0
1580,v3,1.0,0.0
1581,v2,0.8600871977804201,0.0
1581,v3,1.0,0.0
1582,v2,0.8511627906976744,0.0
1582,v3,1.0,0.0
1583,v2,0.8541584548679543,0.0
1583,v3,1.0,0.0
1584,v2,0.8522772277227723,0.0
1584,v3,1.0,0.0
1585,v2,0.8557059961315281,0.0
1585,v3,1.0,0.0
1586,v2,0.8553409538825384,0.0
1586,v3,1.0,0.0
1587,v2,0.8632445141065831,0.0
1587,v3,1.0,0.0
1588,v2,0.8530438154323381,0.0
1588,v3,1.0,0.0
1589,v2,0.8531468531468531,0.0
1589,v3,1.0,0.0
1590,v2,0.8506368197607102,0.0
1590,v3,1.0,0.0
1591,v2,0.8540031397174255,0.0
1591,v3,1.0,0.0
1592,v2,0.854215003866976,0.0
1592,v3,1.0,0.0
1593,v2,0.8476302389345868,0.0
1593,v3,1.0,0.0
1594,v2,0.8569758378799688,0.0
1594,v3,1.0,0.0
1595,v2,0.8484021823850351,0.0
1595,v3,1.0,0.0
1596,v2,0.8552175587216019,0.0
1596,v3,1.0,0.0
1597,v2,0.8574211141410206,0.0
1597,v3,1.0,0.0
1598,v2,0.8522727272727273,0.0
1598,v3,1.0,0.0
1599,v2,0.8581532416502947,0.0
1599,v3,1.0,0.0
1600,v2,0.850682261208577,0.0
1600,v3,1.0,0.0
1601,v2,0.8499413833528722,0.0
1601,v3,1.0,0.0
1602,v2,0.8565861262665627,0.0
1602,v3,1.0,0.0
1603,v2,0.8569758378799688,0.0
1603,v3,1.0,0.0
1604,v2,0.86,0.0
1604,v3,1.0,0.0
1605,v2,0.8520231213872832,0.0
1605,v3,1.0,0.0
1606,v2,0.8564778898370831,0.0
1606,v3,1.0,0.0
1607,v2,0.8545808966861599,0.0
1607,v3,1.0,0.0
1608,v2,0.8514308114464916,0.0
1608,v3,1.0,0.0
1609,v2,0.8562524347487339,0.0
1609,v3,1.0,0.0
1610,v2,0.8557993730407524,0.0
1610,v3,1.0,0.0
1611,v2,0.8569200779727095,0.0
1611,v3,1.0,0.0
1612,v2,0.8536398467432951,0.0
1612,v3,1.0,0.0
1613,v2,0.8544747081712062,0.0
1613,v3,1.0,0.0
1614,v2,0.8502970297029703,0.0
1614,v3,1.0,0.0
1615,v2,0.8507462686567164,0.0
1615,v3,1.0,0.0
1616,v2,0.8555858310626703,0.0
1616,v3,1.0,0.0
1617,v2,0.8556942277691107,0.0
1617,v3,1.0,0.0
1618,v2,0.8505254963020631,0.0
1618,v3,1.0,0.0
1619,v2,0.8536870854467421,0.0
1619,v3,1.0,0.0
1620,v2,0.8546017014694509,0.0
1620,v3,1.0,0.0
1621,v2,0.8518518518518519,0.0
1621,v3,1.0,0.0
1622,v2,0.8536776212832551,0.0
1622,v3,1.0,0.0
1623,v2,0.8585500394011032,0.0
1623,v3,1.0,0.0
1624,v2,0.8520874751491053,0.0
1624,v3,1.0,0.0
1625,v2,0.8512364760432767,0.0
1625,v3,1.0,0.0
1626,v2,0.860236220472441,0.0
1626,v3,1.0,0.0
1627,v2,0.854289071680376,0.0
1627,v3,1.0,0.0
1628,v2,0.859210011732499,0.0
1628,v3,1.0,0.0
1629,v2,0.85625,0.0
1629,v3,1.0,0.0
1630,v2,0.8536395484624367,0.0
1630,v3,1.0,0.0
1631,v2,0.8549202644885259,0.0
1631,v3,1.0,0.0
1632,v2,0.8538219070133963,0.0
1632,v3,1.0,0.0
1633,v2,0.8570321580782643,0.0
1633,v3,1.0,0.0
1634,v2,0.8610236220472441,0.0
1634,v3,1.0,0.0
1635,v2,0.8485202492211839,0.0
1635,v3,1.0,0.0
1636,v2,0.8584942845880962,0.0
1636,v3,1.0,0.0
1637,v2,0.8575289575289575,0.0
1637,v3,1.0,0.0
1638,v2,0.85219758848697,0.0
1638,v3,1.0,0.0
1639,v2,0.852317360565593,0.0
1639,v3,1.0,0.0
1640,v2,0.8619607843137255,0.0
1640,v3,1.0,0.0
1641,v2,0.8498427672955975,0.0
