rep,guard,recall,fpr
904,v2,0.8575949367088608,0.0
904,v3,1.0,0.0
905,v2,0.8558766859344894,0.0
905,v3,1.0,0.0
906,v2,0.8591931730023273,0.0
906,v3,1.0,0.0
907,v2,0.8525028658769583,0.0
907,v3,1.0,0.0
908,v2,0.8556782334384858,0.0
908,v3,1.0,0.0
909,v2,0.8519953506392871,0.0
909,v3,1.0,0.0
910,v2,0.8540604158493527,0.0
910,v3,1.0,0.0
911,v2,0.8560157790927022,0.0
911,v3,1.0,0.0
912,v2,0.8498253783469151,0.0
912,v3,1.0,0.0
913,v2,0.8420031055900621,0.0
913,v3,1.0,0.0
914,v2,0.8473705021747726,0.0
914,v3,1.0,0.0
915,v2,0.8577586206896551,0.0
915,v3,1.0,0.0
916,v2,0.855072463768116,0.0
916,v3,1.0,0.0
917,v2,0.8685872138910813,0.0
917,v3,1.0,0.0
918,v2,0.8468861562871877,0.0
918,v3,1.0,0.0
919,v2,0.8596153846153847,0.0
919,v3,1.0,0.0
920,v2,0.8520267611176702,0.0
920,v3,1.0,0.0
921,v2,0.8558103381267004,0.0
921,v3,1.0,0.0
922,v2,0.8534653465346534,0.0
922,v3,1.0,0.0
923,v2,0.8513725490196078,0.0
923,v3,1.0,0.0
924,v2,0.8569744597249509,0.0
924,v3,1.0,0.0
925,v2,0.856078431372549,0.0
925,v3,1.0,0.0
926,v2,0.85134607881389,0.0
926,v3,1.0,0.0
927,v2,0.859504132231405,0.0
927,v3,1.0,0.0
928,v2,0.8544819557625145,0.0
928,v3,1.0,0.0
929,v2,0.8519827247742442,0.0
929,v3,1.0,0.0
930,v2,0.8561964146531567,0.0
930,v3,1.0,0.0
931,v2,0.8564668769716088,0.0
931,v3,1.0,0.0
932,v2,0.8554733151538761,0.0
932,v3,1.0,0.0
933,v2,0.8550330353672756,0.0
933,v3,1.0,0.0
934,v2,0.859105180533752,0.0
934,v3,1.0,0.0
935,v2,0.8610023492560689,0.0
935,v3,1.0,0.0
936,v2,0.8510220125786163,0.0
936,v3,1.0,0.0
937,v2,0.8610236220472441,0.0
937,v3,1.0,0.0
938,v2,0.8534856242615203,0.0
938,v3,1.0,0.0
939,v2,0.8519660755589823,0.0
939,v3,1.0,0.0
940,v2,0.861198738170347,0.0
940,v3,1.0,0.0
941,v2,0.8549202644885259,0.0
941,v3,1.0,0.0
942,v2,0.8498638661999222,0.0
942,v3,1.0,0.0
943,v2,0.8499413833528722,0.0
943,v3,1.0,0.0
944,v2,0.8562426152028357,0.0
944,v3,1.0,0.0
945,v2,0.8575289575289575,0.0
945,v3,1.0,0.0
946,v2,0.860210855134713,0.0
946,v3,1.0,0.0
947,v2,0.853963295587661,0.0
947,v3,1.0,0.0
948,v2,0.8500778816199377,0.0
948,v3,1.0,0.0
949,v2,0.8552580519984478,0.0
949,v3,1.0,0.0
950,v2,0.852211016291699,0.0
950,v3,1.0,0.0
951,v2,0.8564796905222437,0.0
951,v3,1.0,0.0
952,v2,0.8576484467164766,0.0
952,v3,1.0,0.0
953,v2,0.8527918781725888,0.0
953,v3,1.0,0.0
954,v2,0.8560250391236307,0.0
954,v3,1.0,0.0
955,v2,0.8511646269245954,0.0
955,v3,1.0,0.0
956,v2,0.8579343094578552,0.0
956,v3,1.0,0.0
957,v2,0.8538310412573674,0.0
957,v3,1.0,0.0
958,v2,0.8515198752922837,0.0
958,v3,1.0,0.0
959,v2,0.852536374360991,0.0
959,v3,1.0,0.0
960,v2,0.8526192337763878,0.0
960,v3,1.0,0.0
961,v2,0.8594488188976378,0.0
961,v3,1.0,0.0
962,v2,0.8579234972677595,0.0
962,v3,1.0,0.0
963,v2,0.8532145623547638,0.0
963,v3,1.0,0.0
964,v2,0.8537428023032629,0.0
964,v3,1.0,0.0
965,v2,0.8556461001164144,0.0
965,v3,1.0,0.0
966,v2,0.8510301109350238,0.0
966,v3,1.0,0.0
967,v2,0.8523698523698524,0.0
967,v3,1.0,0.0
968,v2,0.8590551181102363,0.0
968,v3,1.0,0.0
969,v2,0.8589793533307363,0.0
969,v3,1.0,0.0
970,v2,0.8539325842696629,0.0
970,v3,1.0,0.0
971,v2,0.8507173322993409,0.0
971,v3,1.0,0.0
972,v2,0.8552477565353102,0.0
972,v3,1.0,0.0
973,v2,0.8541176470588235,0.0
973,v3,1.0,0.0
974,v2,0.8487727632620744,0.0
974,v3,1.0,0.0
975,v2,0.8582002337358785,0.0
975,v3,1.0,0.0
976,v2,0.8500784929356358,0.0
976,v3,1.0,0.0
977,v2,0.856974921630094,0.0
977,v3,1.0,0.0
978,v2,0.8495746326372776,0.0
978,v3,1.0,0.0
979,v2,0.8510802469135802,0.0
979,v3,1.0,0.0
980,v2,0.8532073986619442,0.0
980,v3,1.0,0.0
981,v2,0.8493952399531799,0.0
981,v3,1.0,0.0
982,v2,0.8524332810047096,0.0
982,v3,1.0,0.0
983,v2,0.8577654516640254,0.0
983,v3,1.0,0.0
984,v2,0.8565861262665627,0.0
984,v3,1.0,0.0
985,v2,0.8502377179080824,0.0
985,v3,1.0,0.0
986,v2,0.8551587301587301,0.0
986,v3,1.0,0.0
987,v2,0.854757281553398,0.0
987,v3,1.0,0.0
988,v2,0.8448275862068966,0.0
988,v3,1.0,0.0
989,v2,0.8515901060070671,0.0
989,v3,1.0,0.0
990,v2,0.8534583821805393,0.0
990,v3,1.0,0.0
991,v2,0.8628526645768025,0.0
991,v3,1.0,0.0
992,v2,0.8549707602339182,0.0
992,v3,1.0,0.0
993,v2,0.8545098039215686,0.0
993,v3,1.0,0.0
994,v2,0.854199066874028,0.0
994,v3,1.0,0.0
995,v2,0.856137607505864,0.0
995,v3,1.0,0.0
996,v2,0.8544600938967136,0.0
996,v3,1.0,0.0
997,v2,0.852975495915986,0.0
997,v3,1.0,0.0
998,v2,0.8546941955590183,0.0
998,v3,1.0,0.0
999,v2,0.8551696921862668,0.0
999,v3,1.0,0.0
